dataset,model,attack_score,sample_size,repeat,metric,value,fp_budget
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,42,AUC,0.744096,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,42,TPR@1%FPR,0.06,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,42,membership_advantage@1%FPR,0.049999999999999996,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,42,TPR@0.1%FPR,0.023,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,42,membership_advantage@0.1%FPR,0.022,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,43,AUC,0.78056,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,43,TPR@1%FPR,0.038,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,43,membership_advantage@1%FPR,0.027999999999999997,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,43,TPR@0.1%FPR,0.002,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,43,membership_advantage@0.1%FPR,0.001,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,44,AUC,0.697664,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,44,TPR@1%FPR,0.071,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,44,membership_advantage@1%FPR,0.06099999999999999,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,44,TPR@0.1%FPR,0.004,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,44,membership_advantage@0.1%FPR,0.003,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,45,AUC,0.768784,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,45,TPR@1%FPR,0.1276,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,45,membership_advantage@1%FPR,0.1176,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,45,TPR@0.1%FPR,0.026000000000000002,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,45,membership_advantage@0.1%FPR,0.025,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,46,AUC,0.794232,
