dataset,model,attack_score,sample_size,repeat,metric,value,fp_budget
credit_default,random_forest_reference_centered,ref_logit_margin,250,16,AUC,0.9221759999999999,
credit_default,random_forest_reference_centered,ref_logit_margin,250,16,TPR@1%FPR,0.268,2.5
credit_default,random_forest_reference_centered,ref_logit_margin,250,16,membership_advantage@1%FPR,0.258,2.5
credit_default,random_forest_reference_centered,ref_logit_margin,250,16,TPR@0.1%FPR,0.008,0.25
credit_default,random_forest_reference_centered,ref_logit_margin,250,16,membership_advantage@0.1%FPR,0.007,0.25
credit_default,random_forest_reference_centered,ref_z_logit_margin,250,16,AUC,0.9210880000000001,
credit_default,random_forest_reference_centered,ref_z_logit_margin,250,16,TPR@1%FPR,0.452,2.5
credit_default,random_forest_reference_centered,ref_z_logit_margin,250,16,membership_advantage@1%FPR,0.442,2.5
credit_default,random_forest_reference_centered,ref_z_logit_margin,250,16,TPR@0.1%FPR,0.06,0.25
credit_default,random_forest_reference_centered,ref_z_logit_margin,250,16,membership_advantage@0.1%FPR,0.059,0.25
credit_default,random_forest_reference_centered,ref_centered_neg_loss,250,17,AUC,0.843568,
credit_default,random_forest_reference_centered,ref_centered_neg_loss,250,17,TPR@1%FPR,0.168,2.5
credit_default,random_forest_reference_centered,ref_centered_neg_loss,250,17,membership_advantage@1%FPR,0.158,2.5
credit_default,random_forest_reference_centered,ref_centered_neg_loss,250,17,TPR@0.1%FPR,0.096,0.25
credit_default,random_forest_reference_centered,ref_centered_neg_loss,250,17,membership_advantage@0.1%FPR,0.095,0.25
credit_default,random_forest_reference_centered,ref_logit_margin,250,17,AUC,0.9314719999999999,
credit_default,random_forest_reference_centered,ref_logit_margin,250,17,TPR@1%FPR,0.508,2.5
credit_default,random_forest_reference_centered,ref_logit_margin,250,17,membership_advantage@1%FPR,0.498,2.5
credit_default,random_forest_reference_centered,ref_logit_margin,250,17,TPR@0.1%FPR,0.256,0.25
credit_default,random_forest_reference_centered,ref_logit_margin,250,17,membership_advantage@0.1%FPR,0.255,0.25
credit_default,random_forest_reference_centered,ref_z_logit_margin,250,17,AUC,0.92104,
credit_default,random_forest_reference_centered,ref_z_logit_margin,250,17,TPR@1%FPR,0.24,2.5
credit_default,random_forest_reference_centered,ref_z_logit_margin,250,17,membership_advantage@1%FPR,0.22999999999999998,2.5
credit_default,random_forest_reference_centered,ref_z_logit_margin,250,17,TPR@0.1%FPR,0.028,0.25
credit_default,random_forest_reference_centered,ref_z_logit_margin,250,17,membership_advantage@0.1%FPR,0.027,0.25
credit_default,random_forest_reference_centered,ref_centered_neg_loss,250,18,AUC,0.8873759999999999,
credit_default,random_forest_reference_centered,ref_centered_neg_loss,250,18,TPR@1%FPR,0.148,2.5
credit_default,random_forest_reference_centered,ref_centered_neg_loss,250,18,membership_advantage@1%FPR,0.13799999999999998,2.5
credit_default,random_forest_reference_centered,ref_centered_neg_loss,250,18,TPR@0.1%FPR,0.132,0.25
credit_default,random_forest_reference_centered,ref_centered_neg_loss,250,18,membership_advantage@0.1%FPR,0.131,0.25
credit_default,random_forest_reference_centered,ref_logit_margin,250,18,AUC,0.927424,
credit_default,random_forest_reference_centered,ref_logit_margin,250,18,TPR@1%FPR,0.556,2.5
credit_default,random_forest_reference_centered,ref_logit_margin,250,18,membership_advantage@1%FPR,0.546,2.5
