dataset,model,attack_score,sample_size,metric,n_repeats,mean,std,p025,median,p975,interval_width,min,max,instability_note
credit_default,random_forest_reference_centered,ref_logit_margin,2500,membership_advantage@1%FPR,200,0.316,0.06322163614129193,0.2015,0.31020000000000003,0.43846,0.23696,0.17759999999999998,0.476,
credit_default,random_forest_reference_centered,ref_logit_margin,5000,AUC,200,0.9251754681,0.0025798407052527172,0.9201721319999999,0.9252800300000001,0.9299917115000002,0.00981957950000023,0.9181717799999998,0.9320680800000001,
credit_default,random_forest_reference_centered,ref_logit_margin,5000,TPR@0.1%FPR,200,0.008974,0.002089005437664767,0.0056,0.0088,0.013005000000000001,0.007405000000000001,0.0044,0.016,
credit_default,random_forest_reference_centered,ref_logit_margin,5000,TPR@1%FPR,200,0.33226,0.04586227580167106,0.244845,0.32620000000000005,0.414215,0.16937,0.228,0.4364,
credit_default,random_forest_reference_centered,ref_logit_margin,5000,membership_advantage@0.1%FPR,200,0.007973999999999998,0.002089005437664767,0.0046,0.0078000000000000005,0.012005000000000002,0.007405000000000002,0.0034000000000000002,0.015,
credit_default,random_forest_reference_centered,ref_logit_margin,5000,membership_advantage@1%FPR,200,0.32226,0.04586227580167106,0.234845,0.31620000000000004,0.404215,0.16937,0.218,0.4264,
credit_default,random_forest_reference_centered,ref_logit_margin,10000,AUC,200,0.9255832667499999,0.0013194576694143358,0.9231812913750002,0.9255360849999998,0.928378180375,0.005196888999999816,0.9222907200000001,0.929321865,
credit_default,random_forest_reference_centered,ref_logit_margin,10000,TPR@0.1%FPR,200,0.009085,0.0011468002240010437,0.0071,0.009,0.011710000000000003,0.004610000000000003,0.0065,0.0127,
credit_default,random_forest_reference_centered,ref_logit_margin,10000,TPR@1%FPR,200,0.33536099999999996,0.02404729801263632,0.2957925,0.3314,0.38766,0.09186749999999999,0.2681,0.4017,
credit_default,random_forest_reference_centered,ref_logit_margin,10000,membership_advantage@0.1%FPR,200,0.008085,0.0011468002240010437,0.0061,0.008,0.010710000000000004,0.004610000000000004,0.0055,0.011699999999999999,
credit_default,random_forest_reference_centered,ref_logit_margin,10000,membership_advantage@1%FPR,200,0.32536099999999996,0.02404729801263632,0.2857925,0.32139999999999996,0.37766,0.09186749999999999,0.2581,0.3917,
credit_default,random_forest_reference_centered,ref_z_logit_margin,250,AUC,200,0.9257924,0.011721630791921005,0.9014591999999999,0.9262,0.9467052,0.04524600000000012,0.893872,0.952992,
credit_default,random_forest_reference_centered,ref_z_logit_margin,250,TPR@0.1%FPR,200,0.14342500000000002,0.13653307576882048,0.0,0.104,0.4686000000000002,0.4686000000000002,0.0,0.604,severe_tail_resolution_warning: expected false positives < 1
credit_default,random_forest_reference_centered,ref_z_logit_margin,250,TPR@1%FPR,200,0.3795,0.13675753403589103,0.11150000000000002,0.39,0.6244000000000001,0.5129,0.02,0.708,tail_resolution_warning: expected false positives < 5
credit_default,random_forest_reference_centered,ref_z_logit_margin,250,membership_advantage@0.1%FPR,200,0.142425,0.13653307576882048,-0.001,0.103,0.4676000000000002,0.4686000000000002,-0.001,0.603,severe_tail_resolution_warning: expected false positives < 1
credit_default,random_forest_reference_centered,ref_z_logit_margin,250,membership_advantage@1%FPR,200,0.36950000000000005,0.13675753403589103,0.10150000000000002,0.38,0.6144000000000001,0.5129,0.01,0.698,tail_resolution_warning: expected false positives < 5
credit_default,random_forest_reference_centered,ref_z_logit_margin,500,AUC,200,0.9242339199999999,0.0083923107372854,0.9068689999999999,0.9246779999999999,0.9391376,0.03226860000000009,0.897484,0.940848,
credit_default,random_forest_reference_centered,ref_z_logit_margin,500,TPR@0.1%FPR,200,0.07085,0.08618979582597126,0.0,0.044,0.2902,0.2902,0.0,0.402,severe_tail_resolution_warning: expected false positives < 1
credit_default,random_forest_reference_centered,ref_z_logit_margin,500,TPR@1%FPR,200,0.332,0.09891552662264491,0.14395,0.331,0.514,0.37005,0.08,0.548,
credit_default,random_forest_reference_centered,ref_z_logit_margin,500,membership_advantage@0.1%FPR,200,0.06985000000000001,0.08618979582597126,-0.001,0.043,0.2892,0.2902,-0.001,0.401,severe_tail_resolution_warning: expected false positives < 1
credit_default,random_forest_reference_centered,ref_z_logit_margin,500,membership_advantage@1%FPR,200,0.322,0.09891552662264491,0.13394999999999999,0.321,0.504,0.37005,0.07,0.538,
credit_default,random_forest_reference_centered,ref_z_logit_margin,1000,AUC,200,0.9244126850000001,0.005691675546657335,0.911998,0.92440275,0.9360801875,0.02408218750000002,0.9079050000000002,0.9386255000000001,
credit_default,random_forest_reference_centered,ref_z_logit_margin,1000,TPR@0.1%FPR,200,0.025005000000000003,0.03603132326575596,0.0,0.008,0.10430000000000006,0.10430000000000006,0.0,0.257,tail_resolution_warning: expected false positives < 5
credit_default,random_forest_reference_centered,ref_z_logit_margin,1000,TPR@1%FPR,200,0.35383000000000003,0.07478082615081887,0.209875,0.357,0.482025,0.27215,0.138,0.558,
credit_default,random_forest_reference_centered,ref_z_logit_margin,1000,membership_advantage@0.1%FPR,200,0.024005000000000002,0.03603132326575596,-0.001,0.007,0.10330000000000006,0.10430000000000006,-0.001,0.256,tail_resolution_warning: expected false positives < 5
credit_default,random_forest_reference_centered,ref_z_logit_margin,1000,membership_advantage@1%FPR,200,0.34382999999999997,0.07478082615081887,0.199875,0.347,0.472025,0.27215,0.128,0.548,
credit_default,random_forest_reference_centered,ref_z_logit_margin,2500,AUC,200,0.9248400212,0.003272099082118165,0.918675792,0.9248656799999999,0.9315922959999999,0.012916503999999884,0.91646432,0.9347968799999999,
credit_default,random_forest_reference_centered,ref_z_logit_margin,2500,TPR@0.1%FPR,200,0.027195,0.022754944793666586,0.0028,0.0208,0.07841,0.07561,0.0008,0.1024,tail_resolution_warning: expected false positives < 5
credit_default,random_forest_reference_centered,ref_z_logit_margin,2500,TPR@1%FPR,200,0.36032,0.04791419466349462,0.26319,0.362,0.44415000000000004,0.18096000000000007,0.236,0.4632,
credit_default,random_forest_reference_centered,ref_z_logit_margin,2500,membership_advantage@0.1%FPR,200,0.026194999999999996,0.022754944793666586,0.0018,0.019799999999999998,0.07740999999999999,0.07561,-0.00019999999999999998,0.1014,tail_resolution_warning: expected false positives < 5
credit_default,random_forest_reference_centered,ref_z_logit_margin,2500,membership_advantage@1%FPR,200,0.35031999999999996,0.04791419466349462,0.25318999999999997,0.352,0.43415000000000004,0.18096000000000007,0.22599999999999998,0.4532,
credit_default,random_forest_reference_centered,ref_z_logit_margin,5000,AUC,200,0.9247852118000001,0.002181915815715884,0.9203115715000002,0.92481481,0.9288217655000001,0.00851019399999986,0.9194313799999999,0.93021312,
credit_default,random_forest_reference_centered,ref_z_logit_margin,5000,TPR@0.1%FPR,200,0.017775,0.015444020325650168,0.0032,0.0115,0.05492000000000003,0.05172000000000003,0.0022,0.0794,
credit_default,random_forest_reference_centered,ref_z_logit_margin,5000,TPR@1%FPR,200,0.36364500000000005,0.030998008932654763,0.30574,0.3657,0.41861000000000004,0.11287000000000003,0.2684,0.4436,
credit_default,random_forest_reference_centered,ref_z_logit_margin,5000,membership_advantage@0.1%FPR,200,0.016774999999999998,0.015444020325650166,0.0022,0.0105,0.05392000000000003,0.05172000000000003,0.0012000000000000001,0.0784,
credit_default,random_forest_reference_centered,ref_z_logit_margin,5000,membership_advantage@1%FPR,200,0.35364499999999993,0.030998008932654766,0.29574,0.3557,0.40861000000000003,0.11287000000000003,0.2584,0.4336,
credit_default,random_forest_reference_centered,ref_z_logit_margin,10000,AUC,200,0.9251026988750002,0.0011467217987145369,0.9231660858749999,0.9250737250000001,0.927451744875,0.004285659000000108,0.9223020900000001,0.92793891,
credit_default,random_forest_reference_centered,ref_z_logit_margin,10000,TPR@0.1%FPR,200,0.016961,0.009594710592653847,0.0052875000000000005,0.01555,0.041567500000000014,0.036280000000000014,0.0042,0.06860000000000001,
credit_default,random_forest_reference_centered,ref_z_logit_margin,10000,TPR@1%FPR,200,0.368889,0.016766183331861428,0.335685,0.3699,0.4003675,0.06468249999999998,0.3272,0.4089,
credit_default,random_forest_reference_centered,ref_z_logit_margin,10000,membership_advantage@0.1%FPR,200,0.015961,0.009594710592653845,0.0042875000000000005,0.014549999999999999,0.04056750000000001,0.036280000000000014,0.0031999999999999997,0.06760000000000001,
credit_default,random_forest_reference_centered,ref_z_logit_margin,10000,membership_advantage@1%FPR,200,0.358889,0.016766183331861428,0.325685,0.3599,0.3903675,0.06468249999999998,0.3172,0.3989,
