dataset,model,attack_score,corruption_rate,repeat,metric,value,threshold,empirical_fpr,tie_fraction,n_members,n_nonmembers
credit_default,random_forest,neg_loss,0.02,95,membership_advantage@1%FPR,0.03635011990407674,-0.0100503358989954,0.01,0.10791366906474831,15000,15000
credit_default,random_forest,neg_loss,0.02,95,TPR@0.1%FPR,0.004673913043478261,0.0,0.001,0.32608695652173914,15000,15000
credit_default,random_forest,neg_loss,0.02,95,membership_advantage@0.1%FPR,0.003673913043478261,0.0,0.001,0.32608695652173914,15000,15000
credit_default,random_forest,neg_loss,0.02,96,AUC,0.7470805666666667,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,96,TPR@1%FPR,0.04451776155717761,-0.0100503358989954,0.01,0.06569343065693428,15000,15000
credit_default,random_forest,neg_loss,0.02,96,membership_advantage@1%FPR,0.03451776155717761,-0.0100503358989954,0.01,0.06569343065693428,15000,15000
credit_default,random_forest,neg_loss,0.02,96,TPR@0.1%FPR,0.004673913043478261,0.0,0.001,0.32608695652173914,15000,15000
credit_default,random_forest,neg_loss,0.02,96,membership_advantage@0.1%FPR,0.003673913043478261,0.0,0.001,0.32608695652173914,15000,15000
credit_default,random_forest,neg_loss,0.02,97,AUC,0.7482712577777777,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,97,TPR@1%FPR,0.045283333333333335,-0.0100503358989954,0.01,0.08333333333333341,15000,15000
credit_default,random_forest,neg_loss,0.02,97,membership_advantage@1%FPR,0.03528333333333333,-0.0100503358989954,0.01,0.08333333333333341,15000,15000
credit_default,random_forest,neg_loss,0.02,97,TPR@0.1%FPR,0.004673913043478261,0.0,0.001,0.32608695652173914,15000,15000
credit_default,random_forest,neg_loss,0.02,97,membership_advantage@0.1%FPR,0.003673913043478261,0.0,0.001,0.32608695652173914,15000,15000
credit_default,random_forest,neg_loss,0.02,98,AUC,0.7487343511111111,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,98,TPR@1%FPR,0.047911270983213426,-0.0100503358989954,0.01,0.143884892086331,15000,15000
credit_default,random_forest,neg_loss,0.02,98,membership_advantage@1%FPR,0.037911270983213424,-0.0100503358989954,0.01,0.143884892086331,15000,15000
credit_default,random_forest,neg_loss,0.02,98,TPR@0.1%FPR,0.004673913043478261,0.0,0.001,0.32608695652173914,15000,15000
credit_default,random_forest,neg_loss,0.02,98,membership_advantage@0.1%FPR,0.003673913043478261,0.0,0.001,0.32608695652173914,15000,15000
credit_default,random_forest,neg_loss,0.02,99,AUC,0.7489928,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,99,TPR@1%FPR,0.043654452926208655,-0.0100503358989954,0.01,0.04580152671755738,15000,15000
credit_default,random_forest,neg_loss,0.02,99,membership_advantage@1%FPR,0.03365445292620865,-0.0100503358989954,0.01,0.04580152671755738,15000,15000
credit_default,random_forest,neg_loss,0.02,99,TPR@0.1%FPR,0.0044375000000000005,0.0,0.001,0.3125,15000,15000
credit_default,random_forest,neg_loss,0.02,99,membership_advantage@0.1%FPR,0.0034375000000000005,0.0,0.001,0.3125,15000,15000
credit_default,random_forest,neg_loss,0.02,100,AUC,0.7464842266666667,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,100,TPR@1%FPR,0.04456,-0.0100503358989954,0.01,0.06666666666666665,15000,15000
credit_default,random_forest,neg_loss,0.02,100,membership_advantage@1%FPR,0.03456,-0.0100503358989954,0.01,0.06666666666666665,15000,15000
credit_default,random_forest,neg_loss,0.02,100,TPR@0.1%FPR,0.004326530612244898,0.0,0.001,0.30612244897959184,15000,15000
credit_default,random_forest,neg_loss,0.02,100,membership_advantage@0.1%FPR,0.0033265306122448983,0.0,0.001,0.30612244897959184,15000,15000
credit_default,random_forest,neg_loss,0.02,101,AUC,0.7473867822222222,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,101,TPR@1%FPR,0.045151338199513384,-0.0100503358989954,0.01,0.08029197080291979,15000,15000
credit_default,random_forest,neg_loss,0.02,101,membership_advantage@1%FPR,0.03515133819951338,-0.0100503358989954,0.01,0.08029197080291979,15000,15000
credit_default,random_forest,neg_loss,0.02,101,TPR@0.1%FPR,0.004931818181818182,0.0,0.001,0.34090909090909094,15000,15000
credit_default,random_forest,neg_loss,0.02,101,membership_advantage@0.1%FPR,0.003931818181818182,0.0,0.001,0.34090909090909094,15000,15000
credit_default,random_forest,neg_loss,0.02,102,AUC,0.7468530755555556,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,102,TPR@1%FPR,0.04546812652068127,-0.0100503358989954,0.01,0.08759124087591244,15000,15000
credit_default,random_forest,neg_loss,0.02,102,membership_advantage@1%FPR,0.035468126520681265,-0.0100503358989954,0.01,0.08759124087591244,15000,15000
credit_default,random_forest,neg_loss,0.02,102,TPR@0.1%FPR,0.004673913043478261,0.0,0.001,0.32608695652173914,15000,15000
credit_default,random_forest,neg_loss,0.02,102,membership_advantage@0.1%FPR,0.003673913043478261,0.0,0.001,0.32608695652173914,15000,15000
credit_default,random_forest,neg_loss,0.02,103,AUC,0.7508708644444444,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,103,TPR@1%FPR,0.047008205128205124,-0.0100503358989954,0.01,0.12307692307692314,15000,15000
credit_default,random_forest,neg_loss,0.02,103,membership_advantage@1%FPR,0.03700820512820512,-0.0100503358989954,0.01,0.12307692307692314,15000,15000
credit_default,random_forest,neg_loss,0.02,103,TPR@0.1%FPR,0.004931818181818182,0.0,0.001,0.34090909090909094,15000,15000
credit_default,random_forest,neg_loss,0.02,103,membership_advantage@0.1%FPR,0.003931818181818182,0.0,0.001,0.34090909090909094,15000,15000
credit_default,random_forest,neg_loss,0.02,104,AUC,0.7483089444444444,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,104,TPR@1%FPR,0.04620099502487562,-0.0100503358989954,0.01,0.10447761194029846,15000,15000
credit_default,random_forest,neg_loss,0.02,104,membership_advantage@1%FPR,0.036200995024875615,-0.0100503358989954,0.01,0.10447761194029846,15000,15000
credit_default,random_forest,neg_loss,0.02,104,TPR@0.1%FPR,0.004673913043478261,0.0,0.001,0.32608695652173914,15000,15000
credit_default,random_forest,neg_loss,0.02,104,membership_advantage@0.1%FPR,0.003673913043478261,0.0,0.001,0.32608695652173914,15000,15000
credit_default,random_forest,neg_loss,0.02,105,AUC,0.7481169977777777,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,105,TPR@1%FPR,0.04359555555555556,-0.0100503358989954,0.01,0.044444444444444564,15000,15000
credit_default,random_forest,neg_loss,0.02,105,membership_advantage@1%FPR,0.03359555555555556,-0.0100503358989954,0.01,0.044444444444444564,15000,15000
credit_default,random_forest,neg_loss,0.02,105,TPR@0.1%FPR,0.00422,0.0,0.001,0.3,15000,15000
credit_default,random_forest,neg_loss,0.02,105,membership_advantage@0.1%FPR,0.0032199999999999998,0.0,0.001,0.3,15000,15000
credit_default,random_forest,neg_loss,0.02,106,AUC,0.7478010933333333,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,106,TPR@1%FPR,0.045755072463768115,-0.0100503358989954,0.01,0.09420289855072464,15000,15000
credit_default,random_forest,neg_loss,0.02,106,membership_advantage@1%FPR,0.03575507246376811,-0.0100503358989954,0.01,0.09420289855072464,15000,15000
credit_default,random_forest,neg_loss,0.02,106,TPR@0.1%FPR,0.004673913043478261,0.0,0.001,0.32608695652173914,15000,15000
credit_default,random_forest,neg_loss,0.02,106,membership_advantage@0.1%FPR,0.003673913043478261,0.0,0.001,0.32608695652173914,15000,15000
credit_default,random_forest,neg_loss,0.02,107,AUC,0.7482212955555556,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,107,TPR@1%FPR,0.044238518518518524,-0.0100503358989954,0.01,0.05925925925925929,15000,15000
credit_default,random_forest,neg_loss,0.02,107,membership_advantage@1%FPR,0.03423851851851852,-0.0100503358989954,0.01,0.05925925925925929,15000,15000
credit_default,random_forest,neg_loss,0.02,107,TPR@0.1%FPR,0.004553191489361703,0.0,0.001,0.3191489361702128,15000,15000
credit_default,random_forest,neg_loss,0.02,107,membership_advantage@0.1%FPR,0.003553191489361703,0.0,0.001,0.3191489361702128,15000,15000
credit_default,random_forest,neg_loss,0.02,108,AUC,0.7468720999999999,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,108,TPR@1%FPR,0.04597588652482269,-0.0100503358989954,0.01,0.09929078014184392,15000,15000
credit_default,random_forest,neg_loss,0.02,108,membership_advantage@1%FPR,0.03597588652482269,-0.0100503358989954,0.01,0.09929078014184392,15000,15000
credit_default,random_forest,neg_loss,0.02,108,TPR@0.1%FPR,0.004931818181818182,0.0,0.001,0.34090909090909094,15000,15000
credit_default,random_forest,neg_loss,0.02,108,membership_advantage@0.1%FPR,0.003931818181818182,0.0,0.001,0.34090909090909094,15000,15000
credit_default,random_forest,neg_loss,0.02,109,AUC,0.7495074977777778,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,109,TPR@1%FPR,0.04681037037037037,-0.0100503358989954,0.01,0.11851851851851858,15000,15000
credit_default,random_forest,neg_loss,0.02,109,membership_advantage@1%FPR,0.03681037037037037,-0.0100503358989954,0.01,0.11851851851851858,15000,15000
credit_default,random_forest,neg_loss,0.02,109,TPR@0.1%FPR,0.004553191489361703,0.0,0.001,0.3191489361702128,15000,15000
credit_default,random_forest,neg_loss,0.02,109,membership_advantage@0.1%FPR,0.003553191489361703,0.0,0.001,0.3191489361702128,15000,15000
credit_default,random_forest,neg_loss,0.02,110,AUC,0.7482281399999999,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,110,TPR@1%FPR,0.047013043478260866,-0.0100503358989954,0.01,0.12318840579710146,15000,15000
credit_default,random_forest,neg_loss,0.02,110,membership_advantage@1%FPR,0.037013043478260864,-0.0100503358989954,0.01,0.12318840579710146,15000,15000
credit_default,random_forest,neg_loss,0.02,110,TPR@0.1%FPR,0.004673913043478261,0.0,0.001,0.32608695652173914,15000,15000
credit_default,random_forest,neg_loss,0.02,110,membership_advantage@0.1%FPR,0.003673913043478261,0.0,0.001,0.32608695652173914,15000,15000
credit_default,random_forest,neg_loss,0.02,111,AUC,0.7469656066666667,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,111,TPR@1%FPR,0.04431704834605598,-0.0100503358989954,0.01,0.06106870229007637,15000,15000
credit_default,random_forest,neg_loss,0.02,111,membership_advantage@1%FPR,0.03431704834605598,-0.0100503358989954,0.01,0.06106870229007637,15000,15000
credit_default,random_forest,neg_loss,0.02,111,TPR@0.1%FPR,0.004326530612244898,0.0,0.001,0.30612244897959184,15000,15000
credit_default,random_forest,neg_loss,0.02,111,membership_advantage@0.1%FPR,0.0033265306122448983,0.0,0.001,0.30612244897959184,15000,15000
credit_default,random_forest,neg_loss,0.02,112,AUC,0.7475318466666667,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,112,TPR@1%FPR,0.04490547263681592,-0.0100503358989954,0.01,0.07462686567164173,15000,15000
credit_default,random_forest,neg_loss,0.02,112,membership_advantage@1%FPR,0.03490547263681592,-0.0100503358989954,0.01,0.07462686567164173,15000,15000
credit_default,random_forest,neg_loss,0.02,112,TPR@0.1%FPR,0.005214285714285715,0.0,0.001,0.35714285714285715,15000,15000
credit_default,random_forest,neg_loss,0.02,112,membership_advantage@0.1%FPR,0.004214285714285715,0.0,0.001,0.35714285714285715,15000,15000
credit_default,random_forest,neg_loss,0.02,113,AUC,0.7472258755555556,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,113,TPR@1%FPR,0.04549607843137255,-0.0100503358989954,0.01,0.08823529411764709,15000,15000
credit_default,random_forest,neg_loss,0.02,113,membership_advantage@1%FPR,0.03549607843137255,-0.0100503358989954,0.01,0.08823529411764709,15000,15000
credit_default,random_forest,neg_loss,0.02,113,TPR@0.1%FPR,0.0048,0.0,0.001,0.3333333333333333,15000,15000
credit_default,random_forest,neg_loss,0.02,113,membership_advantage@0.1%FPR,0.0037999999999999996,0.0,0.001,0.3333333333333333,15000,15000
credit_default,random_forest,neg_loss,0.02,114,AUC,0.7486079555555556,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,114,TPR@1%FPR,0.04517696078431373,-0.0100503358989954,0.01,0.08088235294117654,15000,15000
credit_default,random_forest,neg_loss,0.02,114,membership_advantage@1%FPR,0.035176960784313725,-0.0100503358989954,0.01,0.08088235294117654,15000,15000
credit_default,random_forest,neg_loss,0.02,114,TPR@0.1%FPR,0.005069767441860465,0.0,0.001,0.3488372093023256,15000,15000
credit_default,random_forest,neg_loss,0.02,114,membership_advantage@0.1%FPR,0.004069767441860465,0.0,0.001,0.3488372093023256,15000,15000
credit_default,random_forest,neg_loss,0.02,115,AUC,0.7488207422222222,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,115,TPR@1%FPR,0.04334883720930233,-0.0100503358989954,0.01,0.038759689922480585,15000,15000
credit_default,random_forest,neg_loss,0.02,115,membership_advantage@1%FPR,0.033348837209302325,-0.0100503358989954,0.01,0.038759689922480585,15000,15000
credit_default,random_forest,neg_loss,0.02,115,TPR@0.1%FPR,0.004673913043478261,0.0,0.001,0.32608695652173914,15000,15000
credit_default,random_forest,neg_loss,0.02,115,membership_advantage@0.1%FPR,0.003673913043478261,0.0,0.001,0.32608695652173914,15000,15000
credit_default,random_forest,neg_loss,0.02,116,AUC,0.7492824733333333,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,116,TPR@1%FPR,0.04705206812652068,-0.0100503358989954,0.01,0.12408759124087591,15000,15000
credit_default,random_forest,neg_loss,0.02,116,membership_advantage@1%FPR,0.037052068126520676,-0.0100503358989954,0.01,0.12408759124087591,15000,15000
credit_default,random_forest,neg_loss,0.02,116,TPR@0.1%FPR,0.004673913043478261,0.0,0.001,0.32608695652173914,15000,15000
credit_default,random_forest,neg_loss,0.02,116,membership_advantage@0.1%FPR,0.003673913043478261,0.0,0.001,0.32608695652173914,15000,15000
credit_default,random_forest,neg_loss,0.02,117,AUC,0.7466163733333333,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,117,TPR@1%FPR,0.04597588652482269,-0.0100503358989954,0.01,0.09929078014184392,15000,15000
credit_default,random_forest,neg_loss,0.02,117,membership_advantage@1%FPR,0.03597588652482269,-0.0100503358989954,0.01,0.09929078014184392,15000,15000
credit_default,random_forest,neg_loss,0.02,117,TPR@0.1%FPR,0.004553191489361703,0.0,0.001,0.3191489361702128,15000,15000
credit_default,random_forest,neg_loss,0.02,117,membership_advantage@0.1%FPR,0.003553191489361703,0.0,0.001,0.3191489361702128,15000,15000
credit_default,random_forest,neg_loss,0.02,118,AUC,0.7476073422222222,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,118,TPR@1%FPR,0.042981818181818184,-0.0100503358989954,0.01,0.030303030303030314,15000,15000
credit_default,random_forest,neg_loss,0.02,118,membership_advantage@1%FPR,0.03298181818181818,-0.0100503358989954,0.01,0.030303030303030314,15000,15000
credit_default,random_forest,neg_loss,0.02,118,TPR@0.1%FPR,0.004326530612244898,0.0,0.001,0.30612244897959184,15000,15000
credit_default,random_forest,neg_loss,0.02,118,membership_advantage@0.1%FPR,0.0033265306122448983,0.0,0.001,0.30612244897959184,15000,15000
credit_default,random_forest,neg_loss,0.02,119,AUC,0.74878916,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,119,TPR@1%FPR,0.04382127659574468,-0.0100503358989954,0.01,0.04964539007092205,15000,15000
credit_default,random_forest,neg_loss,0.02,119,membership_advantage@1%FPR,0.03382127659574468,-0.0100503358989954,0.01,0.04964539007092205,15000,15000
credit_default,random_forest,neg_loss,0.02,119,TPR@0.1%FPR,0.004326530612244898,0.0,0.001,0.30612244897959184,15000,15000
credit_default,random_forest,neg_loss,0.02,119,membership_advantage@0.1%FPR,0.0033265306122448983,0.0,0.001,0.30612244897959184,15000,15000
credit_default,random_forest,neg_loss,0.02,120,AUC,0.7474752488888889,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,120,TPR@1%FPR,0.04488148148148148,-0.0100503358989954,0.01,0.07407407407407401,15000,15000
credit_default,random_forest,neg_loss,0.02,120,membership_advantage@1%FPR,0.03488148148148148,-0.0100503358989954,0.01,0.07407407407407401,15000,15000
credit_default,random_forest,neg_loss,0.02,120,TPR@0.1%FPR,0.004673913043478261,0.0,0.001,0.32608695652173914,15000,15000
credit_default,random_forest,neg_loss,0.02,120,membership_advantage@0.1%FPR,0.003673913043478261,0.0,0.001,0.32608695652173914,15000,15000
credit_default,random_forest,neg_loss,0.02,121,AUC,0.7479259355555555,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,121,TPR@1%FPR,0.04620099502487562,-0.0100503358989954,0.01,0.10447761194029846,15000,15000
credit_default,random_forest,neg_loss,0.02,121,membership_advantage@1%FPR,0.036200995024875615,-0.0100503358989954,0.01,0.10447761194029846,15000,15000
credit_default,random_forest,neg_loss,0.02,121,TPR@0.1%FPR,0.0044375000000000005,0.0,0.001,0.3125,15000,15000
credit_default,random_forest,neg_loss,0.02,121,membership_advantage@0.1%FPR,0.0034375000000000005,0.0,0.001,0.3125,15000,15000
credit_default,random_forest,neg_loss,0.02,122,AUC,0.7477974466666667,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,122,TPR@1%FPR,0.0461875,-0.0100503358989954,0.01,0.10416666666666677,15000,15000
credit_default,random_forest,neg_loss,0.02,122,membership_advantage@1%FPR,0.0361875,-0.0100503358989954,0.01,0.10416666666666677,15000,15000
credit_default,random_forest,neg_loss,0.02,122,TPR@0.1%FPR,0.004553191489361703,0.0,0.001,0.3191489361702128,15000,15000
credit_default,random_forest,neg_loss,0.02,122,membership_advantage@0.1%FPR,0.003553191489361703,0.0,0.001,0.3191489361702128,15000,15000
credit_default,random_forest,neg_loss,0.02,123,AUC,0.7481653088888889,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,123,TPR@1%FPR,0.04546812652068127,-0.0100503358989954,0.01,0.08759124087591244,15000,15000
credit_default,random_forest,neg_loss,0.02,123,membership_advantage@1%FPR,0.035468126520681265,-0.0100503358989954,0.01,0.08759124087591244,15000,15000
credit_default,random_forest,neg_loss,0.02,123,TPR@0.1%FPR,0.004673913043478261,0.0,0.001,0.32608695652173914,15000,15000
credit_default,random_forest,neg_loss,0.02,123,membership_advantage@0.1%FPR,0.003673913043478261,0.0,0.001,0.32608695652173914,15000,15000
credit_default,random_forest,neg_loss,0.02,124,AUC,0.747822011111111,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,124,TPR@1%FPR,0.044164508393285375,-0.0100503358989954,0.01,0.057553956834532405,15000,15000
credit_default,random_forest,neg_loss,0.02,124,membership_advantage@1%FPR,0.03416450839328537,-0.0100503358989954,0.01,0.057553956834532405,15000,15000
credit_default,random_forest,neg_loss,0.02,124,TPR@0.1%FPR,0.004326530612244898,0.0,0.001,0.30612244897959184,15000,15000
credit_default,random_forest,neg_loss,0.02,124,membership_advantage@0.1%FPR,0.0033265306122448983,0.0,0.001,0.30612244897959184,15000,15000
credit_default,random_forest,neg_loss,0.02,125,AUC,0.7481024466666666,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,125,TPR@1%FPR,0.04648888888888889,-0.0100503358989954,0.01,0.11111111111111122,15000,15000
credit_default,random_forest,neg_loss,0.02,125,membership_advantage@1%FPR,0.03648888888888889,-0.0100503358989954,0.01,0.11111111111111122,15000,15000
credit_default,random_forest,neg_loss,0.02,125,TPR@0.1%FPR,0.004673913043478261,0.0,0.001,0.32608695652173914,15000,15000
credit_default,random_forest,neg_loss,0.02,125,membership_advantage@0.1%FPR,0.003673913043478261,0.0,0.001,0.32608695652173914,15000,15000
credit_default,random_forest,neg_loss,0.02,126,AUC,0.7474630822222224,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,126,TPR@1%FPR,0.041666666666666664,-0.005012542009353638,0.01,1.0,15000,15000
credit_default,random_forest,neg_loss,0.02,126,membership_advantage@1%FPR,0.03166666666666666,-0.005012542009353638,0.01,1.0,15000,15000
credit_default,random_forest,neg_loss,0.02,126,TPR@0.1%FPR,0.005069767441860465,0.0,0.001,0.3488372093023256,15000,15000
credit_default,random_forest,neg_loss,0.02,126,membership_advantage@0.1%FPR,0.004069767441860465,0.0,0.001,0.3488372093023256,15000,15000
credit_default,random_forest,neg_loss,0.02,127,AUC,0.7480812355555555,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,127,TPR@1%FPR,0.045524444444444444,-0.0100503358989954,0.01,0.08888888888888893,15000,15000
credit_default,random_forest,neg_loss,0.02,127,membership_advantage@1%FPR,0.03552444444444444,-0.0100503358989954,0.01,0.08888888888888893,15000,15000
credit_default,random_forest,neg_loss,0.02,127,TPR@0.1%FPR,0.004553191489361703,0.0,0.001,0.3191489361702128,15000,15000
credit_default,random_forest,neg_loss,0.02,127,membership_advantage@0.1%FPR,0.003553191489361703,0.0,0.001,0.3191489361702128,15000,15000
credit_default,random_forest,neg_loss,0.02,128,AUC,0.7482072022222223,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,128,TPR@1%FPR,0.04488148148148148,-0.0100503358989954,0.01,0.07407407407407401,15000,15000
credit_default,random_forest,neg_loss,0.02,128,membership_advantage@1%FPR,0.03488148148148148,-0.0100503358989954,0.01,0.07407407407407401,15000,15000
credit_default,random_forest,neg_loss,0.02,128,TPR@0.1%FPR,0.004673913043478261,0.0,0.001,0.32608695652173914,15000,15000
credit_default,random_forest,neg_loss,0.02,128,membership_advantage@0.1%FPR,0.003673913043478261,0.0,0.001,0.32608695652173914,15000,15000
credit_default,random_forest,neg_loss,0.02,129,AUC,0.7491208555555555,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,129,TPR@1%FPR,0.04512608695652174,-0.0100503358989954,0.01,0.07971014492753632,15000,15000
credit_default,random_forest,neg_loss,0.02,129,membership_advantage@1%FPR,0.03512608695652174,-0.0100503358989954,0.01,0.07971014492753632,15000,15000
credit_default,random_forest,neg_loss,0.02,129,TPR@0.1%FPR,0.0044375000000000005,0.0,0.001,0.3125,15000,15000
credit_default,random_forest,neg_loss,0.02,129,membership_advantage@0.1%FPR,0.0034375000000000005,0.0,0.001,0.3125,15000,15000
credit_default,random_forest,neg_loss,0.02,130,AUC,0.7462588066666667,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,130,TPR@1%FPR,0.044497101449275364,-0.0100503358989954,0.01,0.06521739130434781,15000,15000
credit_default,random_forest,neg_loss,0.02,130,membership_advantage@1%FPR,0.03449710144927536,-0.0100503358989954,0.01,0.06521739130434781,15000,15000
credit_default,random_forest,neg_loss,0.02,130,TPR@0.1%FPR,0.004553191489361703,0.0,0.001,0.3191489361702128,15000,15000
credit_default,random_forest,neg_loss,0.02,130,membership_advantage@0.1%FPR,0.003553191489361703,0.0,0.001,0.3191489361702128,15000,15000
credit_default,random_forest,neg_loss,0.02,131,AUC,0.7472112066666666,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,131,TPR@1%FPR,0.0448578431372549,-0.0100503358989954,0.01,0.07352941176470582,15000,15000
credit_default,random_forest,neg_loss,0.02,131,membership_advantage@1%FPR,0.0348578431372549,-0.0100503358989954,0.01,0.07352941176470582,15000,15000
credit_default,random_forest,neg_loss,0.02,131,TPR@0.1%FPR,0.005214285714285715,0.0,0.001,0.35714285714285715,15000,15000
credit_default,random_forest,neg_loss,0.02,131,membership_advantage@0.1%FPR,0.004214285714285715,0.0,0.001,0.35714285714285715,15000,15000
credit_default,random_forest,neg_loss,0.02,132,AUC,0.7479317177777778,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,132,TPR@1%FPR,0.04569666666666666,-0.0100503358989954,0.01,0.09285714285714285,15000,15000
credit_default,random_forest,neg_loss,0.02,132,membership_advantage@1%FPR,0.03569666666666666,-0.0100503358989954,0.01,0.09285714285714285,15000,15000
credit_default,random_forest,neg_loss,0.02,132,TPR@0.1%FPR,0.004553191489361703,0.0,0.001,0.3191489361702128,15000,15000
credit_default,random_forest,neg_loss,0.02,132,membership_advantage@0.1%FPR,0.003553191489361703,0.0,0.001,0.3191489361702128,15000,15000
credit_default,random_forest,neg_loss,0.02,133,AUC,0.7491642822222222,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,133,TPR@1%FPR,0.04472300469483568,-0.0100503358989954,0.01,0.07042253521126754,15000,15000
credit_default,random_forest,neg_loss,0.02,133,membership_advantage@1%FPR,0.03472300469483568,-0.0100503358989954,0.01,0.07042253521126754,15000,15000
credit_default,random_forest,neg_loss,0.02,133,TPR@0.1%FPR,0.004931818181818182,0.0,0.001,0.34090909090909094,15000,15000
credit_default,random_forest,neg_loss,0.02,133,membership_advantage@0.1%FPR,0.003931818181818182,0.0,0.001,0.34090909090909094,15000,15000
credit_default,random_forest,neg_loss,0.02,134,AUC,0.7492000377777778,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,134,TPR@1%FPR,0.044979643765903306,-0.0100503358989954,0.01,0.07633587786259537,15000,15000
credit_default,random_forest,neg_loss,0.02,134,membership_advantage@1%FPR,0.034979643765903304,-0.0100503358989954,0.01,0.07633587786259537,15000,15000
credit_default,random_forest,neg_loss,0.02,134,TPR@0.1%FPR,0.0044375000000000005,0.0,0.001,0.3125,15000,15000
credit_default,random_forest,neg_loss,0.02,134,membership_advantage@0.1%FPR,0.0034375000000000005,0.0,0.001,0.3125,15000,15000
credit_default,random_forest,neg_loss,0.02,135,AUC,0.7487148044444444,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,135,TPR@1%FPR,0.045256140350877196,-0.0100503358989954,0.01,0.08270676691729331,15000,15000
credit_default,random_forest,neg_loss,0.02,135,membership_advantage@1%FPR,0.035256140350877194,-0.0100503358989954,0.01,0.08270676691729331,15000,15000
credit_default,random_forest,neg_loss,0.02,135,TPR@0.1%FPR,0.0044375000000000005,0.0,0.001,0.3125,15000,15000
credit_default,random_forest,neg_loss,0.02,135,membership_advantage@0.1%FPR,0.0034375000000000005,0.0,0.001,0.3125,15000,15000
credit_default,random_forest,neg_loss,0.02,136,AUC,0.7487831577777777,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,136,TPR@1%FPR,0.04795652173913043,-0.0100503358989954,0.01,0.14492753623188412,15000,15000
credit_default,random_forest,neg_loss,0.02,136,membership_advantage@1%FPR,0.03795652173913043,-0.0100503358989954,0.01,0.14492753623188412,15000,15000
credit_default,random_forest,neg_loss,0.02,136,TPR@0.1%FPR,0.0048,0.0,0.001,0.3333333333333333,15000,15000
credit_default,random_forest,neg_loss,0.02,136,membership_advantage@0.1%FPR,0.0037999999999999996,0.0,0.001,0.3333333333333333,15000,15000
credit_default,random_forest,neg_loss,0.02,137,AUC,0.7494267022222222,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,137,TPR@1%FPR,0.04669855072463768,-0.0100503358989954,0.01,0.1159420289855073,15000,15000
credit_default,random_forest,neg_loss,0.02,137,membership_advantage@1%FPR,0.03669855072463768,-0.0100503358989954,0.01,0.1159420289855073,15000,15000
credit_default,random_forest,neg_loss,0.02,137,TPR@0.1%FPR,0.005214285714285715,0.0,0.001,0.35714285714285715,15000,15000
credit_default,random_forest,neg_loss,0.02,137,membership_advantage@0.1%FPR,0.004214285714285715,0.0,0.001,0.35714285714285715,15000,15000
credit_default,random_forest,neg_loss,0.02,138,AUC,0.74712986,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,138,TPR@1%FPR,0.044219607843137256,-0.0100503358989954,0.01,0.058823529411764726,15000,15000
credit_default,random_forest,neg_loss,0.02,138,membership_advantage@1%FPR,0.034219607843137254,-0.0100503358989954,0.01,0.058823529411764726,15000,15000
credit_default,random_forest,neg_loss,0.02,138,TPR@0.1%FPR,0.0044375000000000005,0.0,0.001,0.3125,15000,15000
