dataset,model,attack_score,sample_size,repeat,metric,value,fp_budget
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,32,AUC,0.7773039999999999,
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,32,TPR@1%FPR,0.074,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,32,membership_advantage@1%FPR,0.064,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,32,TPR@0.1%FPR,0.022,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,32,membership_advantage@0.1%FPR,0.020999999999999998,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,33,AUC,0.725736,
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,33,TPR@1%FPR,0.054,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,33,membership_advantage@1%FPR,0.044,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,33,TPR@0.1%FPR,0.027,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,33,membership_advantage@0.1%FPR,0.026,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,34,AUC,0.754472,
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,34,TPR@1%FPR,0.11599999999999999,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,34,membership_advantage@1%FPR,0.106,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,34,TPR@0.1%FPR,0.002,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,34,membership_advantage@0.1%FPR,0.001,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,35,AUC,0.7731359999999999,
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,35,TPR@1%FPR,0.047,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,35,membership_advantage@1%FPR,0.037,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,35,TPR@0.1%FPR,0.023,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,35,membership_advantage@0.1%FPR,0.022,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,36,AUC,0.8240559999999999,
