dataset,model,attack_score,sample_size,repeat,metric,value,fp_budget
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,10,TPR@1%FPR,0.208,2.5
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,10,membership_advantage@1%FPR,0.19799999999999998,2.5
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,10,TPR@0.1%FPR,0.092,0.25
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,10,membership_advantage@0.1%FPR,0.091,0.25
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,11,AUC,0.726536,
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,11,TPR@1%FPR,0.104,2.5
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,11,membership_advantage@1%FPR,0.094,2.5
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,11,TPR@0.1%FPR,0.064,0.25
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,11,membership_advantage@0.1%FPR,0.063,0.25
adult_income,random_forest_reference_centered,ref_logit_margin,250,11,AUC,0.7178719999999998,
adult_income,random_forest_reference_centered,ref_logit_margin,250,11,TPR@1%FPR,0.016,2.5
adult_income,random_forest_reference_centered,ref_logit_margin,250,11,membership_advantage@1%FPR,0.006,2.5
adult_income,random_forest_reference_centered,ref_logit_margin,250,11,TPR@0.1%FPR,0.004,0.25
adult_income,random_forest_reference_centered,ref_logit_margin,250,11,membership_advantage@0.1%FPR,0.003,0.25
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,11,AUC,0.7627679999999999,
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,11,TPR@1%FPR,0.26,2.5
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,11,membership_advantage@1%FPR,0.25,2.5
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,11,TPR@0.1%FPR,0.0,0.25
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,11,membership_advantage@0.1%FPR,-0.001,0.25
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,12,AUC,0.76196,
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,12,TPR@1%FPR,0.132,2.5
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,12,membership_advantage@1%FPR,0.12200000000000001,2.5
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,12,TPR@0.1%FPR,0.0,0.25
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,12,membership_advantage@0.1%FPR,-0.001,0.25
adult_income,random_forest_reference_centered,ref_logit_margin,250,12,AUC,0.7406560000000001,
adult_income,random_forest_reference_centered,ref_logit_margin,250,12,TPR@1%FPR,0.032,2.5
adult_income,random_forest_reference_centered,ref_logit_margin,250,12,membership_advantage@1%FPR,0.022,2.5
adult_income,random_forest_reference_centered,ref_logit_margin,250,12,TPR@0.1%FPR,0.02,0.25
adult_income,random_forest_reference_centered,ref_logit_margin,250,12,membership_advantage@0.1%FPR,0.019,0.25
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,12,AUC,0.790664,
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,12,TPR@1%FPR,0.192,2.5
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,12,membership_advantage@1%FPR,0.182,2.5
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,12,TPR@0.1%FPR,0.016,0.25
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,12,membership_advantage@0.1%FPR,0.015,0.25
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,13,AUC,0.73532,
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,13,TPR@1%FPR,0.084,2.5
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,13,membership_advantage@1%FPR,0.07400000000000001,2.5
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,13,TPR@0.1%FPR,0.012,0.25
