dataset,model,attack_score,sample_size,metric,n_repeats,mean,std,p025,median,p975,interval_width,min,max,instability_note
adult_income,extra_trees,neg_entropy,5000,membership_advantage@1%FPR,50,0.027916968657951177,0.0006367587415437563,0.026860066371681417,0.027893146782456867,0.029219425953682477,0.0023593595820010603,0.026303558460421206,0.029308176100628927,
adult_income,extra_trees,neg_loss,250,AUC,50,0.8679614399999999,0.013385589540751256,0.84645,0.869,0.89265,0.04620000000000002,0.84,0.8979999999999999,
adult_income,extra_trees,neg_loss,250,TPR@0.1%FPR,50,0.0038295922300647604,0.00040204152991774186,0.0032563653451811348,0.003817016317016317,0.004660124663072775,0.0014037593178916406,0.003125,0.004901960784313726,severe_tail_resolution_warning: expected false positives < 1
adult_income,extra_trees,neg_loss,250,TPR@1%FPR,50,0.03829592230064761,0.00402041529917742,0.03256365345181135,0.03817016317016317,0.04660124663072776,0.01403759317891641,0.03125,0.04901960784313726,tail_resolution_warning: expected false positives < 5
adult_income,extra_trees,neg_loss,250,membership_advantage@0.1%FPR,50,0.0028295922300647608,0.00040204152991774186,0.0022563653451811347,0.002817016317016317,0.0036601246630727758,0.001403759317891641,0.002125,0.0039019607843137263,severe_tail_resolution_warning: expected false positives < 1
adult_income,extra_trees,neg_loss,250,membership_advantage@1%FPR,50,0.028295922300647605,0.004020415299177419,0.022563653451811348,0.02817016317016317,0.03660124663072776,0.01403759317891641,0.021249999999999998,0.03901960784313726,tail_resolution_warning: expected false positives < 5
adult_income,extra_trees,neg_loss,500,AUC,50,0.8683773999999999,0.01075879659646383,0.8455745000000001,0.869,0.884775,0.03920049999999986,0.836,0.885,
adult_income,extra_trees,neg_loss,500,TPR@0.1%FPR,50,0.0038266272296726047,0.00030486307102290175,0.0032562344112840804,0.003816793893129771,0.004347826086956522,0.0010915916756724414,0.003048780487804878,0.004368421052631579,severe_tail_resolution_warning: expected false positives < 1
adult_income,extra_trees,neg_loss,500,TPR@1%FPR,50,0.03826627229672605,0.0030486307102290176,0.032562344112840806,0.03816793893129771,0.043478260869565216,0.01091591675672441,0.03048780487804878,0.043684210526315784,
adult_income,extra_trees,neg_loss,500,membership_advantage@0.1%FPR,50,0.0028266272296726042,0.0003048630710229018,0.0022562344112840803,0.002816793893129771,0.0033478260869565218,0.0010915916756724414,0.002048780487804878,0.0033684210526315787,severe_tail_resolution_warning: expected false positives < 1
adult_income,extra_trees,neg_loss,500,membership_advantage@1%FPR,50,0.02826627229672604,0.0030486307102290176,0.0225623441128408,0.02816793893129771,0.033478260869565214,0.010915916756724413,0.020487804878048778,0.03368421052631578,
adult_income,extra_trees,neg_loss,1000,AUC,50,0.87035782,0.007349394082174519,0.8578375,0.87075,0.8819374999999999,0.0240999999999999,0.8545,0.8825000000000001,
adult_income,extra_trees,neg_loss,1000,TPR@0.1%FPR,50,0.0038699323019133914,0.0002180775234775909,0.0035171705860395676,0.0038684864266259615,0.0042383535119736495,0.0007211829259340819,0.0034364261168384883,0.00425531914893617,tail_resolution_warning: expected false positives < 5
adult_income,extra_trees,neg_loss,1000,TPR@1%FPR,50,0.03869932301913392,0.0021807752347759095,0.035171705860395676,0.03868486426625961,0.0423835351197365,0.007211829259340823,0.03436426116838488,0.04255319148936171,
adult_income,extra_trees,neg_loss,1000,membership_advantage@0.1%FPR,50,0.0028699323019133914,0.0002180775234775909,0.0025171705860395676,0.0028684864266259615,0.003238353511973649,0.0007211829259340815,0.0024364261168384883,0.0032553191489361703,tail_resolution_warning: expected false positives < 5
adult_income,extra_trees,neg_loss,1000,membership_advantage@1%FPR,50,0.028699323019133912,0.0021807752347759095,0.025171705860395674,0.028684864266259612,0.032383535119736497,0.007211829259340823,0.02436426116838488,0.032553191489361706,
adult_income,extra_trees,neg_loss,2000,AUC,50,0.870218115,0.0046217579035642,0.86028391875,0.8705,0.87833234375,0.018048425000000035,0.85875,0.8797499999999999,
adult_income,extra_trees,neg_loss,2000,TPR@0.1%FPR,50,0.0038591797096987164,0.00013551301363596657,0.0035803040984317335,0.003861018250392251,0.004111914985197472,0.0005316108867657382,0.003539823008849558,0.004158004158004158,tail_resolution_warning: expected false positives < 5
adult_income,extra_trees,neg_loss,2000,TPR@1%FPR,50,0.03859179709698715,0.0013551301363596657,0.03580304098431734,0.03861018250392251,0.04111914985197472,0.005316108867657383,0.03539823008849558,0.04158004158004158,
